agency,contractor,adj_weight,chemical
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,0.003738298,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,9.05193E-06,Coating
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,1.38083E-05,Coating
1,32,0.000186477,Corrosion
1,32,1.15002E-05,Coating
1,32,2.30483E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000373415,Corrosion
1,32,4.29552E-06,Coating
1,32,2.94418E-05,Coating
1,32,4.14029E-05,Coating
1,32,1.7171E-05,Coating
1,32,0.000189795,Coating
1,32,0.000186477,Corrosion
1,32,1.38083E-05,Coating
1,32,3.7465E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000140594,Coating
1,32,0.000560353,Corrosion
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,3.52122E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000560353,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000467514,Coating
1,32,3.54223E-05,Coating
1,32,0.001121167,Corrosion
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,5.51965E-06,Coating
1,32,8.24629E-06,Coating
1,32,5.51965E-06,Coating
1,32,5.51965E-06,Coating
1,32,5.51965E-06,Coating
1,32,5.51965E-06,Coating
1,32,0.000373415,Corrosion
1,32,4.29552E-06,Coating
1,32,1.15002E-05,Coating
1,32,0.00026185,Coating
1,32,0.000373415,Corrosion
1,32,5.51965E-06,Coating
1,32,5.51965E-06,Coating
1,32,5.51965E-06,Coating
1,32,1.74807E-05,Coating
1,32,5.41641E-06,Coating
1,32,4.29552E-06,Coating
1,32,3.48029E-05,Coating
1,32,0.000186477,Corrosion
1,32,9.05193E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000373415,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.001308105,Corrosion
1,32,1.85647E-05,Coating
1,32,0.000560353,Corrosion
1,32,5.3364E-05,Coating
1,32,0.000560353,Corrosion
1,32,9.05193E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,5.41641E-06,Coating
1,32,2.33212E-05,Coating
1,32,1.12937E-05,Coating
1,32,0.000373415,Corrosion
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,2.89256E-05,Coating
1,32,5.41641E-06,Coating
1,32,1.15002E-05,Coating
1,32,0.002242795,Corrosion
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,5.51965E-06,Coating
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,3.54223E-05,Coating
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,5.51965E-06,Coating
1,32,1.74807E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000934229,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,1.14301E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,1.74807E-05,Coating
1,32,9.05193E-06,Coating
1,32,1.15002E-05,Coating
1,32,1.14301E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.00066936,Coating
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,1.7171E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,2.33212E-05,Coating
1,32,0.000747291,Corrosion
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,5.51965E-06,Coating
1,32,3.54223E-05,Coating
1,32,5.93445E-05,Coating
1,32,0.000186477,Corrosion
1,32,5.41641E-06,Coating
1,32,0.000373415,Corrosion
1,32,2.80776E-05,Coating
1,32,5.41641E-06,Coating
1,32,1.15002E-05,Coating
1,32,1.15002E-05,Coating
1,32,1.15002E-05,Coating
1,32,1.15002E-05,Coating
1,32,0.001121167,Corrosion
1,32,0.000186477,Corrosion
1,32,1.74807E-05,Coating
1,32,0.000560353,Corrosion
1,32,0.000186477,Corrosion
1,32,9.05193E-06,Coating
1,32,0.000373415,Corrosion
1,32,9.05193E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000352177,Coating
1,32,0.000186477,Corrosion
1,32,9.05193E-06,Coating
1,32,0.000747291,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000560353,Corrosion
1,32,0.000373415,Corrosion
1,32,9.05193E-06,Coating
1,32,0.000118449,Coating
1,32,0.000186477,Corrosion
1,32,0.000570308,Coating
1,32,1.38083E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.001681981,Corrosion
1,32,0.000747291,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,1.15002E-05,Coating
1,32,5.41641E-06,Coating
1,32,1.15002E-05,Coating
1,32,9.35759E-05,Coating
1,32,0.000373415,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000560353,Corrosion
1,32,1.14301E-05,Coating
1,32,1.38083E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000280499,Coating
1,32,0.000373415,Corrosion
1,32,9.05193E-06,Coating
1,32,9.05193E-06,Coating
1,32,1.14301E-05,Coating
1,32,0.000556039,Coating
1,32,1.14301E-05,Coating
1,32,2.80776E-05,Coating
1,32,3.48029E-05,Coating
1,32,0.00023736,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,2.34613E-05,Coating
1,32,0.000934229,Corrosion
1,32,0.000747291,Corrosion
1,32,0.000561459,Coating
1,32,0.000186477,Corrosion
1,32,3.48029E-05,Coating
1,32,0.000186477,Corrosion
1,32,2.33212E-05,Coating
1,32,0.000373415,Corrosion
1,32,1.85647E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.001733343,Coating
1,32,5.51965E-06,Coating
1,32,0.017758644,Corrosion
1,32,5.51965E-06,Coating
1,32,8.76986E-05,Coating
1,32,0.000186477,Corrosion
1,32,2.33212E-05,Coating
1,32,0.002803608,Corrosion
1,32,0.000373415,Corrosion
1,32,0.00026185,Coating
1,32,0.000373415,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000747291,Corrosion
1,32,9.05193E-06,Coating
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000373415,Corrosion
1,32,0.000186477,Corrosion
1,32,4.14029E-05,Coating
1,32,0.001137316,Coating
1,32,0.000373415,Corrosion
1,32,0.000186477,Corrosion
1,32,5.41641E-06,Coating
1,32,5.41641E-06,Coating
1,32,0.000373415,Corrosion
1,32,1.7171E-05,Coating
1,32,5.41641E-06,Coating
1,32,5.51965E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.00059409,Coating
1,32,3.7465E-05,Coating
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000747291,Corrosion
1,32,0.000373415,Corrosion
1,32,9.05193E-06,Coating
1,32,4.29552E-06,Coating
1,32,4.29552E-06,Coating
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,4.29552E-06,Coating
1,32,4.29552E-06,Coating
1,32,0.001121167,Corrosion
1,32,1.15002E-05,Coating
1,32,0.000186477,Corrosion
1,32,2.33212E-05,Coating
1,32,0.001403465,Coating
1,32,0.000373415,Corrosion
1,32,5.51965E-06,Coating
1,32,0.000373415,Corrosion
1,32,5.41641E-06,Coating
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,0.002242795,Corrosion
1,32,1.38083E-05,Coating
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000560353,Corrosion
1,32,5.51965E-06,Coating
1,32,0.000186477,Corrosion
1,32,1.12937E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,1.14301E-05,Coating
1,32,1.74807E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,0.000373415,Corrosion
1,32,0.002055857,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000373415,Corrosion
1,32,0.000186477,Corrosion
1,32,1.15002E-05,Coating
1,32,1.85021E-05,Coating
1,32,0.001495043,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.001308105,Corrosion
1,32,2.94418E-05,Coating
1,32,0.000186477,Corrosion
1,32,1.14301E-05,Coating
1,32,7.5944E-05,Coating
1,32,0.001495043,Corrosion
1,32,0.000186477,Corrosion
1,32,2.34613E-05,Coating
1,32,5.51965E-06,Coating
1,32,4.29552E-06,Coating
1,32,0.000560353,Corrosion
1,32,0.000934229,Corrosion
1,32,2.30483E-05,Coating
1,32,1.15002E-05,Coating
1,32,0.00152159,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,1.15002E-05,Coating
1,32,1.15002E-05,Coating
1,32,0.000373415,Corrosion
1,32,0.002803608,Corrosion
1,32,1.74807E-05,Coating
1,32,1.38083E-05,Coating
1,32,0.000186477,Corrosion
1,32,3.7465E-05,Coating
1,32,0.000186477,Corrosion
1,32,7.53909E-05,Coating
1,32,0.000373415,Corrosion
1,32,4.29552E-06,Coating
1,32,4.29552E-06,Coating
1,32,9.05193E-06,Coating
1,32,9.05193E-06,Coating
1,32,5.41641E-06,Coating
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,0.000373415,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000373415,Corrosion
1,32,1.14301E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000130694,Coating
1,32,4.29552E-06,Coating
1,32,5.51965E-06,Coating
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,1.85647E-05,Coating
1,32,0.000186477,Corrosion
1,32,4.65575E-05,Coating
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,9.05193E-06,Coating
1,32,0.000373415,Corrosion
1,32,1.15002E-05,Coating
1,32,0.000373415,Corrosion
1,32,1.14301E-05,Coating
1,32,3.7465E-05,Coating
1,32,0.001495043,Corrosion
1,32,0.000373415,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,1.85021E-05,Coating
1,32,0.000186477,Corrosion
1,32,2.89256E-05,Coating
1,32,0.000186477,Corrosion
1,32,4.29552E-06,Coating
1,32,4.29552E-06,Coating
1,32,0.000186477,Corrosion
1,32,1.14301E-05,Coating
1,32,0.000186477,Corrosion
1,32,5.41641E-06,Coating
1,32,0.000186477,Corrosion
1,32,5.51965E-06,Coating
1,32,5.51965E-06,Coating
1,32,0.000560353,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,3.48029E-05,Coating
1,32,0.000186477,Corrosion
1,32,2.30483E-05,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000747291,Corrosion
1,32,0.000186477,Corrosion
1,32,0.003738298,Corrosion
1,32,2.34613E-05,Coating
1,32,1.12937E-05,Coating
1,32,5.51965E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000373415,Corrosion
1,32,5.51965E-06,Coating
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.000186477,Corrosion
1,32,0.002428903,Coating
1,32,0.000755758,Coating
1,32,3.68972E-05,Coating
1,32,0.001134109,Coating
1,32,0.020721141,Corrosion
1,32,0.000545363,Coating
1,32,0.001115599,Coating
1,32,0.000680281,Coating
1,32,0.000790276,Coating
1,32,0.000846101,Coating
1,32,4.47434E-05,Coating
1,32,0.000956999,Coating
1,32,0.002469,Coating
1,32,0.002499849,Coating
1,32,0.000971821,Coating
1,32,0.097043195,Corrosion
1,32,0.097043195,Corrosion
1,32,0.097043195,Corrosion
1,32,0.097043195,Corrosion
1,32,0.001702057,Coating
1,32,0.005171755,Coating
1,32,0.000914871,Coating
1,32,0.097043195,Corrosion
1,32,0.002428903,Coating
1,32,0.000727976,Coating
1,32,0.002914776,Coating
1,32,0.004656396,Coating
1,32,0.000518126,Coating
1,32,0.000927076,Coating
1,32,0.030083073,Corrosion
1,32,0.000451103,Coating
1,32,0.001511978,Coating
1,32,0.000925518,Coating
1,32,0.002914776,Coating
1,32,0.000431664,Coating
1,32,0.000853849,Coating
1,32,0.000539696,Coating
1,32,0.001439662,Coating
1,32,0.000291245,Coating
1,32,0.00030465,Coating
1,32,0.002428903,Coating
1,32,0.000320569,Coating
1,32,0.000291245,Coating
1,32,0.000872156,Coating
1,32,0.000320569,Coating
1,32,0.000655068,Coating
1,32,0.002066977,Coating
1,32,0.000903622,Coating
1,32,0.00063723,Coating
1,32,0.001279081,Coating
1,32,0.000755919,Coating
1,32,0.098673833,Corrosion
1,32,7.55993E-05,Coating
1,32,0.002509319,Coating
1,32,0.000280897,Coating
1,32,0.004517144,Coating
1,32,0.000140218,Coating
1,32,0.002509319,Coating
1,32,0.031575313,Corrosion
1,32,0.000280897,Coating
1,32,0.001102593,Coating
1,32,0.008532792,Coating
1,32,0.000963923,Coating
1,32,0.000280897,Coating
1,32,0.002293891,Coating
1,32,0.00063723,Coating
1,32,0.037495771,Corrosion
1,32,4.62367E-05,Coating
1,32,0.00117289,Coating
1,32,0.028615084,Corrosion
1,32,0.00018633,Coating
1,32,0.003051428,Corrosion
1,32,0.000342355,Corrosion
1,32,0.000495577,Corrosion
1,32,0.001601114,Corrosion
1,32,5.10411E-05,Fertilizer / Pesticide
1,32,1.69572E-05,Fertilizer / Pesticide
1,32,0.000342414,Corrosion
1,32,0.000596988,Corrosion
1,32,0.000256695,Corrosion
1,32,0.000342414,Corrosion
1,32,6.8201E-05,Corrosion
1,32,0.004659095,Corrosion
1,32,0.004769775,Corrosion
1,32,6.8673E-05,Corrosion
1,32,0.000100935,Corrosion
1,32,0.001311807,Corrosion
1,32,0.000687615,Corrosion
1,32,0.000878789,Fertilizer / Pesticide
1,32,0.000878789,Fertilizer / Pesticide
1,32,4.09973E-05,Fertilizer / Pesticide
1,32,4.09973E-05,Fertilizer / Pesticide
1,32,3.54666E-05,Fertilizer / Pesticide
1,32,6.95358E-05,Fertilizer / Pesticide
1,32,3.91537E-05,Fertilizer / Pesticide
1,32,0.001738128,Corrosion
1,32,0.004171784,Corrosion
1,32,1.181263256,Coating
1,32,1.181263256,Coating
1,32,1.181263256,Coating
1,32,1.181263256,Coating
1,32,1.209735073,Coating
1,32,0.002537913,Fertilizer / Pesticide
1,32,0.000953933,Fertilizer / Pesticide
1,32,0.000865029,Corrosion
1,32,0.000435285,Corrosion
1,32,0.000299171,Fertilizer / Pesticide
1,32,5.02151E-05,Corrosion
1,32,0.003552953,Corrosion
1,32,0.003552953,Corrosion
1,32,0.001138128,Corrosion
1,32,9.44608E-05,Corrosion
1,32,9.44608E-05,Corrosion
1,32,6.46245E-05,Fertilizer / Pesticide
1,32,0.001298592,Corrosion
1,32,0.002854336,Corrosion
1,32,0.001803295,Corrosion
1,32,0.000347664,Corrosion
1,32,0.002639051,Corrosion
1,32,0.001893844,Corrosion
1,32,0.0023117,Corrosion
1,32,0.000346941,Fertilizer / Pesticide
1,32,0.003620339,Coating
1,32,0.003620339,Coating
1,32,0.002220362,Corrosion
1,32,0.003602552,Corrosion
1,32,0.000165269,Fertilizer / Pesticide
1,32,0.000114268,Corrosion
1,32,0.0003866,Corrosion
1,32,4.09973E-05,Corrosion
1,32,0.001095711,Corrosion
1,32,0.001611099,Corrosion
1,32,0.003745672,Corrosion
1,32,0.000381564,Corrosion
1,32,0.001148953,Corrosion
1,32,0.002206292,Corrosion
1,32,0.000566105,Corrosion
1,32,0.000566105,Corrosion
1,32,0.000108059,Fertilizer / Pesticide
1,32,0.000985628,Fertilizer / Pesticide
1,32,0.000430669,Corrosion
1,32,0.000744039,Corrosion
1,32,0.00011387,Corrosion
1,32,2.80923E-05,Fertilizer / Pesticide
1,32,0.000914864,Corrosion
1,32,6.47572E-05,Fertilizer / Pesticide
1,32,4.20592E-05,Corrosion
1,32,2.30483E-05,Corrosion
1,32,0.007712769,Corrosion
1,32,0.000800629,Fertilizer / Pesticide
1,32,0.000892726,Fertilizer / Pesticide
1,32,0.001143695,Corrosion
1,32,0.000176927,Corrosion
1,32,0.002300004,Corrosion
1,32,0.000506086,Corrosion
1,32,0.000905831,Corrosion
1,32,0.009086125,Corrosion
1,32,0.009086125,Corrosion
1,32,0.000646433,Corrosion
1,32,0.002226988,Corrosion
1,32,0.005122406,Corrosion
1,32,0.000292298,Corrosion
1,32,0.004356189,Corrosion
1,32,0.004356189,Corrosion
1,32,0.000193534,Corrosion
1,32,0.007927478,Corrosion
1,32,0.045284981,Corrosion
1,32,0.045284981,Corrosion
1,32,0.000160741,Coating
1,32,0.000679223,Corrosion
1,32,0.000892726,Fertilizer / Pesticide
1,32,0.000892726,Fertilizer / Pesticide
1,32,7.6792E-05,Fertilizer / Pesticide
1,32,0.001113291,Corrosion
1,32,0.001113291,Corrosion
1,32,0.000103362,Corrosion
1,32,0.000630305,Corrosion
1,32,0.000630305,Corrosion
1,32,0.000306191,Corrosion
1,32,0.000974743,Fertilizer / Pesticide
1,32,0.000190282,Corrosion
1,32,0.000269128,Corrosion
1,32,6.74636E-05,Corrosion
1,32,0.000128375,Corrosion
1,32,0.000339434,Corrosion
1,32,0.000186337,Corrosion
1,32,0.000223444,Corrosion
1,32,0.000506299,Corrosion
1,32,0.000153956,Corrosion
1,32,0.002936847,Corrosion
1,32,0.000280359,Corrosion
1,32,0.000409077,Corrosion
1,32,0.000524514,Corrosion
1,32,0.000773123,Coating
1,32,0.000450314,Corrosion
1,32,0.000450314,Corrosion
1,32,0.000672221,Coating
1,32,0.000386047,Corrosion
1,32,0.000248288,Coating
1,32,0.000257211,Corrosion
1,32,0.000128375,Corrosion
1,32,0.000248288,Coating
1,32,0.00020683,Coating
1,32,0.000105375,Corrosion
1,32,0.00033588,Corrosion
1,32,0.001766003,Corrosion
1,32,0.000201344,Corrosion
1,32,0.000339302,Corrosion
1,32,9.40847E-05,Corrosion
1,32,0.000953809,Corrosion
1,32,0.000189073,Corrosion
1,32,0.000323838,Corrosion
1,32,0.000364374,Fertilizer / Pesticide
1,32,0.002497502,Corrosion
1,32,0.000538805,Corrosion
1,32,0.00029274,Corrosion
1,32,0.000514618,Corrosion
1,32,0.000643387,Corrosion
1,32,0.001870202,Corrosion
1,32,0.000180113,Corrosion
1,32,4.09973E-05,Coating
1,32,4.16536E-05,Coating
1,32,0.000274437,Corrosion
1,32,0.000636205,Corrosion
1,32,7.78687E-05,Coating
1,32,5.20145E-05,Corrosion
1,32,0.000294341,Coating
1,32,0.000125883,Coating
1,32,0.000125883,Coating
1,32,0.000125883,Coating
1,32,0.004252138,Corrosion
1,32,0.00217734,Coating
1,32,0.000394918,Coating
1,32,4.16536E-05,Coating
1,32,4.16536E-05,Coating
1,33,7.54389E-06,Corrosion
1,33,7.54389E-06,Corrosion
1,33,0.000308153,Corrosion
1,33,0.000749641,Corrosion
1,33,0.000569268,Corrosion
1,33,0.000508364,Corrosion
1,33,0.000670598,Corrosion
1,33,0.000169743,Corrosion
1,33,0.001156158,Corrosion
1,33,0.000943991,Corrosion
1,33,0.000111488,Corrosion
2,34,1.27907E-05,Anti-icing / Deicing product
2,34,6.5797E-05,Anti-icing / Deicing product
2,34,0.000105552,Anti-icing / Deicing product
2,34,2.60423E-05,Anti-icing / Deicing product
2,34,2.60423E-05,Anti-icing / Deicing product
2,34,2.60423E-05,Anti-icing / Deicing product
2,34,1.27907E-05,Anti-icing / Deicing product
2,34,0.000132055,Anti-icing / Deicing product
2,34,0.000132055,Anti-icing / Deicing product
2,34,1.27907E-05,Anti-icing / Deicing product
2,34,2.60423E-05,Anti-icing / Deicing product
2,34,2.60423E-05,Anti-icing / Deicing product
2,34,3.92938E-05,Anti-icing / Deicing product
2,34,3.92938E-05,Anti-icing / Deicing product
2,34,2.60423E-05,Anti-icing / Deicing product
2,34,3.92938E-05,Anti-icing / Deicing product
2,34,2.60423E-05,Anti-icing / Deicing product
2,34,6.5797E-05,Anti-icing / Deicing product
2,34,2.60423E-05,Anti-icing / Deicing product
2,34,3.34018E-05,Anti-icing / Deicing product
2,34,3.34018E-05,Anti-icing / Deicing product
2,34,1.64705E-05,Anti-icing / Deicing product
3,35,0.002312306,Fertilizer / Pesticide
3,35,0.007742531,Fertilizer / Pesticide
3,35,0.003047568,Fertilizer / Pesticide
3,35,0.002405561,Fertilizer / Pesticide
3,35,0.006306851,Fertilizer / Pesticide
3,35,0.010282048,Fertilizer / Pesticide
3,35,0.010225589,Fertilizer / Pesticide
3,35,0.002580536,Fertilizer / Pesticide
3,36,0.013752568,Fertilizer / Pesticide
4,36,0.01042336,Fertilizer / Pesticide
4,36,0.018765233,Fertilizer / Pesticide
3,36,0.003457154,Fertilizer / Pesticide
3,36,0.005689716,Fertilizer / Pesticide
3,36,0.021308742,Fertilizer / Pesticide
3,36,0.018020551,Fertilizer / Pesticide
3,36,0.018020551,Fertilizer / Pesticide
3,36,0.005390741,Fertilizer / Pesticide
3,36,0.23044573,Fertilizer / Pesticide
3,36,0.23044573,Fertilizer / Pesticide
3,36,0.23044573,Fertilizer / Pesticide
3,36,0.23044573,Fertilizer / Pesticide
4,36,0.23044573,Fertilizer / Pesticide
0,37,0.006817623,Anti-icing / Deicing product
5,38,8.65925E-05,Corrosion
5,38,8.07889E-05,Corrosion
5,38,0.000141922,Corrosion
5,38,0.000141922,Corrosion
5,38,0.000177517,Corrosion
5,38,0.000177517,Corrosion
0,39,0.00535417,Corrosion
0,39,0.005771372,Corrosion
0,39,0.009774993,Corrosion
0,39,0.010644033,Corrosion
0,39,0.005390026,Corrosion
0,39,0.005378011,Corrosion
0,39,0.004392618,Corrosion
0,39,0.005242728,Corrosion
0,39,0.005131705,Corrosion
0,39,0.002936043,Corrosion
0,39,0.005980835,Corrosion
0,39,0.005980835,Corrosion
0,39,0.00612019,Corrosion
0,39,0.013706434,Corrosion
0,39,0.003859546,Corrosion
0,39,0.00433049,Corrosion
0,39,0.00433049,Corrosion
0,39,0.000538599,Corrosion
0,39,0.006234838,Corrosion
0,39,0.005471242,Corrosion
0,39,0.005471242,Corrosion
0,39,0.004792263,Corrosion
0,39,0.00570243,Corrosion
0,39,0.00570243,Corrosion
0,39,0.004356572,Corrosion
0,39,0.006014282,Corrosion
0,39,0.006117697,Corrosion
0,39,0.006393499,Corrosion
0,39,0.006314954,Corrosion
0,39,0.006428584,Corrosion
0,39,0.006379672,Corrosion
0,39,0.005679131,Corrosion
0,39,0.005259479,Corrosion
0,39,0.006380371,Corrosion
0,39,0.004265365,Corrosion
0,39,0.004265365,Corrosion
0,39,0.004265365,Corrosion
0,39,0.006200162,Corrosion
0,39,0.004660949,Corrosion
0,39,0.0063718,Corrosion
0,39,0.005107508,Corrosion
0,39,0.001932376,Corrosion
0,39,0.00575897,Corrosion
0,39,0.012250741,Corrosion
0,39,0.003628525,Corrosion
0,39,0.003628525,Corrosion
0,39,0.001181562,Corrosion
0,39,0.000877154,Corrosion
0,39,0.006820693,Corrosion
0,39,0.001672671,Corrosion
0,39,0.001672671,Corrosion
0,39,0.001764427,Corrosion
0,39,0.921784302,Corrosion
6,40,0.006167662,Fertilizer / Pesticide
7,41,0.004838909,Salt / Reagent
7,41,0.004838909,Salt / Reagent
6,42,0.001203021,Fertilizer / Pesticide
6,42,0.001202018,Fertilizer / Pesticide
